post_text,label
azarkansero like i said not really impressive,1
azarkansero i was a music ed major like four years ago thats why also i have a mezzo soprano vocal range,1
azarkansero a mandolin is a violin with frets i also play guitar piano and ive been instructed in trumpet and baritone,1
azarkansero violin viola cello and bass all part of the same family,1
azarkansero its a lot less impressive than it sounds seriously,1
azarkansero i used to doodle but i got in trouble for it,1
azarkansero cant write never trained properly to draw im a mediocre musician who can barely play  instruments cant contribute much,1
misslusyd ah i dislike the taste of alcohol so i never drink,1
azarkansero eh she kinda blended in the background to me,1
azarkansero i found a one shot that explored it and i wanted it to be longer its a shame i cant write,1
misslusyd dont get too hammered mmkay,1
azarkansero ah tumblr well i dot see too much about piper but i see a lot of hancock,1
azarkansero also its possible the ss met prewar nick since she was a lawyer,1
azarkansero i reallyreally wanted to romance nick though it fits hes out of timeshes out of time,1
azarkansero tbh i was gonna romance macready but hancock won me over,1
azarkansero ughhhh i was so mad,1
azarkansero boring,1
azarkansero hancock is second and ill use deacon and piper a lot macready complains too much and the others are prong,1
azarkansero nick nick is the best hands down im only romancing hancock because nick is unavailable,1
battlemonkeyz yeah theres only three of us and  registers,1
azarkansero shes so funny,1
azarkansero im actually a pretty silent player ill yell at companions and talk to the screen but my sister should stream tbh,1
battlemonkeyz yes less shit is good hopefully im not running the sale solo like last week,1
azarkansero it was less badass because a shes wearing the outfit with yellow shorts and b she screams a lot,1
misslusyd having fun d,1
battlemonkeyz had to go home early because i felt like shit i rested still feel like shit but less shit,1
battlemonkeyz trying to get healthy before the big sale tomorrow,1
arcadyagami i cant stop playing theres so much todo,1
azarkansero shes level  has no ammo and armed with a machete,1
azarkansero im jealous i was watching my sister play for awhile which was probably the funniest thing ive seen in awhile,1
so since i have been cut off from fallout  i have nothing to do whats up guys,1
i dont think i can sit through hayden christensens acting ever again im sorry father,1
but my dad insists we watch the prequels because we must prepare,1
of course ill join once they start the original,1
so my sister is home and my dad has roped her into watching all six star wars movies in chronological order hahahahahaha,1
misslusyd genevieveverso tory_b_martin thefuxedos aw damn i always miss the fun stuff,1
genevieveverso misslusyd tory_b_martin thefuxedos whatd i miss,1
whos a pretty girl you are you are httpstcotxwqupx,1
misslusyd tauril thefuxedos tskimoongoddess azarkansero im surprised it was still in one piece after that,1
misslusyd tauril thefuxedos tskimoongoddess azarkansero i dunno im not too big on thrift store chic,1
misslusyd tauril thefuxedos tskimoongoddess azarkansero oh god i bet it felt good to get rid of that asshole,1
misslusyd tauril thefuxedos tskimoongoddess azarkansero sweeeeeet,1
misslusyd tauril thefuxedos tskimoongoddess azarkansero oh god we can do that,1
tauril thefuxedos misslusyd tskimoongoddess azarkansero pshh i just picked a ton of locks got his full approval a few days ago,1
tauril thefuxedos misslusyd tskimoongoddess azarkansero ive actually never used it i just collected it for extra caps,1
thefuxedos tauril misslusyd tskimoongoddess azarkansero find,1
thefuxedos tauril misslusyd tskimoongoddess azarkansero im fresh out glue is hard to god dammit,1
still feeling under the weather but thats nothing fallout  and a sweet ball of fluff cant cure httpstcoxzpnwfnl,1
azarkansero you scared me for nothing i went back to sanctuary and he was fine i took the chems from him yknow just in case,1
poor woman its her first day,1
yknow im more annoyed with the customer in front of me than the cashier,1
noahclue were having a sale tomorrow so i need to be on top shape,1
noahclue less things to make me feel worse i already feel pretty awful,1
azarkansero in my mind no pet is as cool as tali,1
i was pathetic enough to be sent home now i have til am tomorrow to actually get better,1
azarkansero aw how pretty,1
azarkansero be warned im obsessed with her,1
azarkansero yes she does,1
more tali httpstcomwtfpbns,1
i just wanna be home with my talizorah httpstcobqlnlsufe,1
misslusyd yeah earlier this week i was completely stopped up from one whiff of this one ladys perfume ah retail,1
misslusyd the swamps of northwest louisiana has many many many things flying in the air,1
misslusyd yes you do seem knowledgeable in the subject i dont usually my main problem is seasonal allergies which claritin fixes,1
misslusyd im pretty sure its dry sinus im not sniffly at all,1
misslusyd pshh i work next to a hospital im bound to get sick occasionally,1
misslusyd dude as long as i dont have to drink it its cool,1
misslusyd ill try it if i end up staying over lunch its pretty miserable,1
misslusyd we do have those might do that if boss lady wont let me go home,1
misslusyd haha well ironically im stuck at a medical school bookstore and we have none of that in our drug section,1
misslusyd i have no idea my throat hurts too i think its dry sinus or something since i feel pressure and junk,1
i asked to go home but i never got a straight answer welp guess im staying here,1
im not even sniffly the top of my nose feels raw when i breathe through it and its miserable,1
my sinuses hate me,1
my sinuses hate me,1
it feels like i just left this god damn store,1
immediately regretting my insomniadriven late night chatter with the ghoulettes except not really totes worth the sleepiness,1
sleep attempt number  lessdothis,1
tskimoongoddess thefuxedos misslusyd tauril azarkansero night new ghoulette friends,1
thefuxedos misslusyd tauril azarkansero tskimoongoddess night mayor jim jones,1
misslusyd thefuxedos azarkansero tskimoongoddess tauril turn back you still have your entire life ahead of you,1
misslusyd thefuxedos azarkansero tskimoongoddess tauril i wont,1
tauril thefuxedos misslusyd azarkansero tskimoongoddess night new friend,1
thefuxedos misslusyd azarkansero tskimoongoddess tauril look if youre trying to start a cult here im out,1
azarkansero misslusyd thefuxedos tskimoongoddess tauril shiiiiiiit i left him at sanctuary with all of my chems,1
azarkansero misslusyd thefuxedos tskimoongoddess tauril oh crap i just realized i gave him all of my chems shitshitshit,1
tauril thefuxedos misslusyd tskimoongoddess azarkansero but he is the glue that brought us all together,1
azarkansero misslusyd tskimoongoddess tauril thefuxedos my hancock wears a vault suit were twins,1
misslusyd thefuxedos azarkansero tskimoongoddess tauril ohhhhhhhh burn,1
misslusyd azarkansero tskimoongoddess tauril thefuxedos i ended up stealing that actually its a shame i cant wear it though,1
misslusyd azarkansero tskimoongoddess tauril thefuxedos i gave him a good verbal thrashing before hancock finished him off,1
thefuxedos misslusyd tskimoongoddess tauril azarkansero lets hope you still think that a week from now ghoulettes multiply,1
misslusyd azarkansero tskimoongoddess tauril thefuxedos it was a beautiful shank you shouldve waited,1
misslusyd tskimoongoddess tauril azarkansero thefuxedos he fed the ghoulettes im sure he expected this,1
id fall asleep again but something furry and adorable is trying to push me off the bed,1
the thing about passing out at  is that you end up waking up again at and again at like  yay insomnia,1
azarkansero tauril thefuxedos tskimoongoddess misslusyd i was asleep for all of that damn responsible adult sleep schedule,1
azarkansero tauril thefuxedos tskimoongoddess misslusyd yeah then i realized i look like im ,1
tauril thefuxedos azarkansero tskimoongoddess misslusyd my cat is so much cuter than me its unreal,1
thefuxedos azarkansero tauril tskimoongoddess misslusyd zombiespets can i make up for lack therof w my cat httpstcokclkrwcnrc,1
rt royalpirates moon explaining the entire story of star wars to the crew with diagrams and all lol royalpirates rp starwars https,1
tauril thefuxedos misslusyd azarkansero zombiespets done,1
tauril thefuxedos misslusyd azarkansero zombiespets see thats smart though it raises our expectations,1
thefuxedos misslusyd azarkansero tauril zombiespets genevieveverso but but but httpstcosacztrszw,1
thefuxedos misslusyd azarkansero tauril zombiespets genevieveverso oh god were doing photo contests now,1
next year the honors will be decided by rock paper scissors,1
poor poor mary ann helped this woman for an hour while we went about our business with occasional giggle fits in the back,1
we both have helped thisvery indecisive lady pick out shirts previously and we both decided it was mary anns turn,1
my boss and i are terrible terrible people,1
marawritesstuff not unless they were trying to hit on you,1
battlemonkeyz also they were tiny,1
battlemonkeyz couple of years ago me and my sister made a snow couple and they lasted a day,1
battlemonkeyz if we ever do get snow there wont be enough for a snowman w,1
battlemonkeyz sobs i just want winter sosososo bad,1
